ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Segmentation
465598;Male;No;28;Yes;Healthcare;6.0;Low;5.0;Cat_2;D
460153;Male;No;35;Yes;Entertainment;8.0;Low;5.0;Cat_6;C
460496;Male;No;19;No;Healthcare;7.0;Low;5.0;Cat_3;D
467806;Male;Yes;62;Yes;Artist;1.0;High;2.0;Cat_6;B
462058;Male;Yes;40;Yes;Entertainment;8.0;Low;2.0;Cat_6;A
462573;Male;Yes;59;Yes;Artist;0.0;Average;6.0;Cat_4;B
463782;Female;No;27;Yes;Artist;9.0;Low;1.0;Cat_6;A
460999;Male;No;26;Yes;Engineer;1.0;Low;3.0;Cat_3;D
462610;Male;No;27;Yes;Doctor;1.0;Low;6.0;Cat_4;D
466725;Female;Yes;89;No;Lawyer;0.0;High;2.0;Cat_6;A
466169;Male;Yes;63;Yes;Artist;1.0;Low;1.0;Cat_1;C
464058;Male;Yes;86;Yes;Healthcare;0.0;Low;1.0;Cat_6;D
460734;Male;Yes;35;Yes;Entertainment;8.0;Average;;Cat_2;D
466704;Male;Yes;53;Yes;Doctor;4.0;Average;2.0;Cat_6;C
459309;Female;Yes;41;Yes;Artist;9.0;High;2.0;Cat_2;B
465174;Female;Yes;70;Yes;Entertainment;1.0;High;2.0;Cat_6;B
465937;Female;No;30;Yes;Healthcare;9.0;Low;3.0;Cat_6;D
460275;Female;No;52;Yes;Artist;6.0;Low;1.0;Cat_6;A
460157;Male;Yes;61;No;;1.0;Low;5.0;Cat_4;A
467662;Male;No;29;Yes;Artist;;Low;1.0;Cat_4;D
460979;Male;Yes;76;No;Lawyer;1.0;Low;1.0;Cat_6;A
464020;Male;No;20;No;Healthcare;0.0;Low;4.0;Cat_6;D
463490;Male;No;20;No;Healthcare;1.0;Low;4.0;Cat_6;D
463683;Female;Yes;39;Yes;Artist;14.0;Average;2.0;Cat_6;B
466857;Female;No;19;No;Healthcare;9.0;Low;8.0;Cat_5;D
461471;Female;Yes;73;Yes;Artist;1.0;Average;2.0;Cat_6;C
466286;Female;Yes;52;Yes;Artist;1.0;Average;5.0;Cat_2;A
462631;Female;Yes;35;No;Engineer;2.0;High;4.0;Cat_4;D
464499;Male;Yes;43;Yes;Executive;1.0;High;4.0;Cat_6;B
465999;Female;Yes;32;No;;8.0;Low;1.0;Cat_6;D
462723;Female;Yes;46;No;Artist;8.0;Average;2.0;Cat_6;B
467813;Male;Yes;36;Yes;Entertainment;0.0;Low;2.0;Cat_4;A
462170;Male;Yes;73;No;Executive;0.0;High;3.0;Cat_6;A
460605;Male;Yes;27;Yes;Doctor;8.0;Average;2.0;Cat_4;A
465614;Male;Yes;43;Yes;Artist;9.0;Low;2.0;Cat_6;C
463168;Female;Yes;36;Yes;Doctor;7.0;Average;2.0;Cat_6;C
465701;Male;Yes;35;Yes;Artist;1.0;Average;2.0;Cat_4;B
467931;Male;No;25;Yes;Doctor;0.0;Low;2.0;Cat_6;D
463451;Female;No;30;No;Doctor;0.0;Low;4.0;Cat_6;D
461043;Male;Yes;50;No;Healthcare;1.0;Low;7.0;Cat_4;A
466693;Male;No;23;No;Healthcare;0.0;Low;2.0;Cat_6;D
462364;Male;Yes;51;No;Artist;0.0;Low;3.0;Cat_6;A
460012;Female;Yes;50;Yes;Artist;1.0;High;3.0;Cat_2;C
466525;Male;Yes;33;Yes;Artist;0.0;Average;2.0;Cat_6;B
463892;Male;No;42;Yes;Artist;8.0;Low;1.0;Cat_6;A
465873;Male;No;36;Yes;Entertainment;13.0;Low;1.0;Cat_6;A
466152;Male;Yes;40;No;Engineer;8.0;Low;1.0;Cat_6;A
465735;Female;Yes;35;Yes;Artist;1.0;Low;2.0;Cat_3;B
459421;Male;Yes;32;No;Healthcare;0.0;Average;4.0;Cat_6;A
463698;Female;Yes;53;No;Engineer;0.0;Average;2.0;Cat_6;B
462506;Male;No;31;No;Healthcare;1.0;Low;4.0;Cat_6;C
459389;Female;No;26;Yes;Engineer;9.0;Low;8.0;Cat_6;A
463619;Male;Yes;70;No;Executive;1.0;High;2.0;Cat_6;A
463171;Female;Yes;36;No;Entertainment;1.0;High;3.0;Cat_3;A
464071;Male;Yes;87;Yes;Lawyer;0.0;High;2.0;Cat_6;A
459645;Male;Yes;43;Yes;Artist;;Average;2.0;Cat_6;B
466224;Female;No;38;Yes;Healthcare;0.0;Low;1.0;Cat_2;C
463766;Female;Yes;61;Yes;Artist;0.0;Average;3.0;;A
461639;Male;Yes;60;Yes;Artist;0.0;Average;2.0;Cat_6;A
462001;Female;Yes;31;No;Entertainment;0.0;Average;;Cat_4;D
461667;Male;Yes;42;Yes;Doctor;0.0;Average;2.0;Cat_6;C
467741;Male;No;21;No;Healthcare;1.0;Low;3.0;Cat_4;D
463892;Male;No;38;Yes;Artist;9.0;Low;1.0;Cat_6;A
461830;Male;Yes;42;Yes;Executive;1.0;High;3.0;Cat_6;C
467672;Female;Yes;36;Yes;Artist;7.0;Average;2.0;Cat_6;C
465785;Male;No;21;No;Healthcare;3.0;Low;7.0;Cat_4;D
467200;Female;No;75;Yes;Lawyer;0.0;Low;2.0;Cat_6;C
465611;Male;No;53;Yes;Doctor;0.0;Low;1.0;Cat_6;C
462592;Female;Yes;35;No;Artist;11.0;Low;2.0;Cat_4;A
461219;Female;No;28;Yes;Healthcare;8.0;Low;3.0;Cat_6;D
462406;Male;Yes;27;No;Engineer;6.0;Low;3.0;Cat_6;D
467381;Male;Yes;49;Yes;Entertainment;0.0;Low;4.0;Cat_6;B
463397;Female;No;20;No;Healthcare;4.0;Low;3.0;Cat_4;D
466128;Male;No;40;Yes;Artist;3.0;Low;2.0;Cat_6;A
462477;Male;No;25;Yes;Entertainment;7.0;Low;3.0;Cat_6;A
464577;Female;Yes;28;Yes;Healthcare;10.0;High;2.0;Cat_6;D
462235;Female;Yes;36;Yes;Engineer;11.0;Low;2.0;Cat_4;C
460879;Female;No;27;Yes;Healthcare;0.0;Low;4.0;Cat_6;C
461469;Male;Yes;37;Yes;Artist;0.0;Low;2.0;Cat_6;A
464424;Male;No;31;Yes;Healthcare;1.0;Low;4.0;Cat_6;A
462221;Male;No;33;No;Healthcare;0.0;Low;7.0;Cat_4;D
463741;Male;Yes;37;Yes;Artist;0.0;High;3.0;Cat_6;A
460558;Female;Yes;36;Yes;Engineer;;Low;1.0;Cat_3;A
463658;Male;Yes;43;Yes;Artist;3.0;Average;3.0;Cat_6;C
459739;Male;Yes;72;No;Engineer;1.0;High;;Cat_6;D
459206;Female;No;25;No;Artist;1.0;Low;3.0;Cat_6;C
465733;Male;Yes;32;Yes;Entertainment;1.0;Average;2.0;Cat_4;A
460706;Female;No;33;No;Engineer;7.0;Low;6.0;Cat_4;A
466498;Male;Yes;83;Yes;Lawyer;6.0;High;3.0;Cat_6;D
459597;Female;Yes;71;Yes;Artist;1.0;High;2.0;Cat_6;C
461637;Male;Yes;50;Yes;Artist;0.0;Low;2.0;Cat_7;A
462066;Female;No;26;Yes;Artist;13.0;Low;2.0;Cat_6;B
466121;Female;Yes;57;Yes;Artist;1.0;Average;6.0;Cat_3;C
461199;Female;No;85;Yes;Homemaker;4.0;Low;1.0;Cat_6;D
465333;Female;Yes;37;Yes;Artist;2.0;Low;2.0;Cat_7;C
462179;Female;No;31;Yes;Marketing;0.0;Low;9.0;Cat_7;D
463153;Female;No;26;Yes;Homemaker;9.0;Low;1.0;Cat_2;D
465450;Female;No;26;Yes;Healthcare;0.0;Low;3.0;Cat_6;D
466878;Male;Yes;38;No;Artist;8.0;High;5.0;Cat_6;A
465489;Female;No;53;Yes;Engineer;1.0;Low;5.0;Cat_6;A
463691;Female;No;33;No;Homemaker;0.0;Low;3.0;Cat_6;B
460639;Female;Yes;73;Yes;Lawyer;;Low;5.0;Cat_1;D
460541;Female;Yes;42;Yes;Homemaker;0.0;Average;3.0;Cat_3;A
467443;Male;No;32;No;Healthcare;7.0;Low;4.0;Cat_3;A
467391;Male;Yes;84;Yes;Lawyer;;Low;1.0;Cat_6;C
466530;Male;No;21;No;Healthcare;1.0;Low;4.0;;D
462271;Male;Yes;45;Yes;Executive;2.0;Average;4.0;Cat_2;B
463640;Male;No;28;Yes;Healthcare;0.0;Low;3.0;Cat_6;A
461183;Male;No;36;No;Executive;0.0;Low;5.0;Cat_3;A
459419;Male;Yes;65;Yes;Doctor;1.0;Average;2.0;Cat_6;A
461897;Male;Yes;55;Yes;Doctor;0.0;Average;2.0;Cat_6;C
466947;Male;Yes;57;No;Executive;1.0;High;5.0;Cat_6;C
463720;Female;Yes;45;Yes;Artist;1.0;Average;4.0;Cat_4;B
460605;Male;Yes;33;Yes;Doctor;9.0;Average;2.0;Cat_4;D
464541;Male;No;31;Yes;Doctor;1.0;Low;2.0;Cat_6;A
459235;Male;Yes;55;No;Entertainment;1.0;Low;;Cat_4;A
459671;Female;Yes;48;Yes;Artist;;Average;3.0;Cat_4;A
462976;Female;Yes;47;Yes;Engineer;0.0;Average;2.0;Cat_6;A
461457;Female;Yes;32;No;Doctor;0.0;Low;5.0;Cat_6;A
467103;Male;No;32;Yes;Healthcare;1.0;Low;3.0;Cat_6;A
462775;Female;No;18;No;Healthcare;7.0;Low;3.0;Cat_6;D
464609;Female;No;39;Yes;Artist;3.0;Low;2.0;Cat_6;C
463211;Male;Yes;68;Yes;Lawyer;8.0;Low;1.0;Cat_5;A
463932;Female;Yes;72;Yes;Artist;1.0;Average;3.0;Cat_6;B
459612;Male;No;21;No;Healthcare;;Low;2.0;Cat_6;A
460743;Male;Yes;62;Yes;Artist;0.0;Average;3.0;Cat_6;A
461429;Male;Yes;49;Yes;Doctor;1.0;Average;4.0;Cat_6;C
461022;Male;Yes;71;Yes;Artist;1.0;Low;1.0;Cat_3;A
463167;Male;Yes;39;Yes;Doctor;1.0;Average;3.0;Cat_6;A
461898;Male;Yes;63;Yes;Executive;6.0;High;3.0;Cat_6;A
460228;Male;No;31;No;Healthcare;2.0;Low;5.0;Cat_2;A
460891;Female;Yes;38;No;Artist;2.0;Average;4.0;Cat_3;A
467715;Male;Yes;45;Yes;Executive;4.0;High;3.0;Cat_6;A
463368;Female;Yes;38;Yes;Artist;4.0;High;3.0;Cat_2;A
461174;Female;No;23;No;Marketing;;Low;4.0;Cat_3;A
463128;Male;Yes;73;Yes;Lawyer;0.0;High;4.0;Cat_6;A
464275;Male;No;30;No;Doctor;0.0;Low;5.0;Cat_6;D
462522;Male;Yes;36;No;Executive;0.0;Average;5.0;Cat_4;A
466936;Male;Yes;55;No;Lawyer;1.0;High;3.0;Cat_6;C
466343;Male;No;30;Yes;Doctor;0.0;Low;2.0;Cat_3;A
462859;Male;Yes;49;Yes;Entertainment;1.0;Average;2.0;Cat_6;A
460067;Female;No;39;Yes;Entertainment;11.0;Low;1.0;Cat_6;A
467256;Male;No;30;No;Healthcare;1.0;Low;4.0;Cat_2;A
466402;Male;Yes;37;Yes;Artist;1.0;Average;4.0;Cat_6;A
463937;Male;No;27;Yes;Entertainment;0.0;Low;4.0;Cat_2;C
462104;Male;Yes;39;No;Entertainment;9.0;Low;2.0;Cat_3;D
463611;Male;No;62;Yes;Artist;0.0;Low;;Cat_6;A
465520;Female;No;27;Yes;Artist;0.0;Low;8.0;Cat_2;A
462471;Male;No;30;Yes;Artist;1.0;Low;1.0;Cat_6;A
464025;Male;No;19;No;Healthcare;1.0;Low;6.0;Cat_6;D
464852;Male;Yes;36;No;Executive;1.0;Low;6.0;Cat_4;A
463770;Male;No;25;No;Healthcare;1.0;Low;4.0;Cat_6;D
467106;Male;Yes;45;Yes;Entertainment;4.0;Average;3.0;Cat_2;B
465126;Female;Yes;35;No;Engineer;7.0;Average;4.0;Cat_4;A
461802;Male;No;43;Yes;Artist;0.0;Low;4.0;Cat_6;A
462543;Female;Yes;38;Yes;Artist;4.0;Low;1.0;Cat_3;B
460638;Female;No;26;Yes;Artist;0.0;Low;4.0;Cat_3;A
466731;Female;Yes;40;Yes;Engineer;3.0;Low;2.0;Cat_4;A
466437;Male;Yes;56;No;Executive;0.0;Low;1.0;Cat_6;D
465489;Female;No;50;Yes;Engineer;1.0;Low;5.0;Cat_6;A
461938;Female;No;33;Yes;Engineer;9.0;Low;2.0;Cat_6;A
465552;Female;;23;No;Healthcare;0.0;Low;7.0;Cat_6;D
467591;Female;Yes;41;Yes;Artist;1.0;High;5.0;Cat_7;B
462071;Male;Yes;43;No;Doctor;0.0;Low;2.0;Cat_6;A
460882;Male;No;21;No;Healthcare;0.0;Low;2.0;Cat_3;A
461249;Female;No;53;Yes;Artist;1.0;Low;;Cat_7;D
466676;Male;No;22;No;Healthcare;0.0;Low;2.0;Cat_6;D
462907;Male;No;29;No;Healthcare;2.0;Low;5.0;Cat_6;D
465081;Male;Yes;57;Yes;Executive;7.0;High;2.0;Cat_6;C
459216;Female;No;36;Yes;Artist;0.0;Low;2.0;Cat_6;A
461377;Female;Yes;57;Yes;Artist;;Low;1.0;Cat_6;B
460814;Male;Yes;78;No;Entertainment;0.0;Low;1.0;Cat_6;D
464396;Male;Yes;38;Yes;Entertainment;1.0;Average;3.0;Cat_6;A
465260;Female;No;22;No;Healthcare;8.0;Low;6.0;Cat_6;D
465069;Male;Yes;73;Yes;Healthcare;1.0;Average;3.0;Cat_6;C
462912;Female;No;26;Yes;Homemaker;8.0;Low;2.0;Cat_6;D
467852;Female;No;41;Yes;Artist;10.0;Low;1.0;Cat_6;B
460097;Male;;43;Yes;Artist;0.0;Low;2.0;Cat_3;B
466502;Male;No;19;No;Healthcare;1.0;Low;5.0;Cat_3;D
460568;Female;Yes;33;Yes;Homemaker;0.0;High;2.0;Cat_3;C
460983;Male;Yes;38;No;Doctor;0.0;High;4.0;Cat_6;D
459445;Female;Yes;35;Yes;Artist;0.0;Average;3.0;Cat_6;C
460245;Female;Yes;52;Yes;Artist;3.0;Low;2.0;;B
467616;Male;Yes;25;Yes;Entertainment;1.0;Low;2.0;Cat_6;A
460113;Male;Yes;67;Yes;Artist;1.0;Average;2.0;Cat_6;C
463352;Male;Yes;37;Yes;;0.0;Average;4.0;Cat_6;B
460586;Male;No;26;Yes;Healthcare;1.0;Low;2.0;Cat_3;A
462052;Male;Yes;51;Yes;Artist;1.0;Low;2.0;Cat_6;C
466446;Female;Yes;46;Yes;Artist;1.0;High;3.0;Cat_6;C
464314;Male;Yes;68;No;Lawyer;0.0;Low;2.0;Cat_6;D
462218;Male;Yes;53;No;Executive;0.0;Average;5.0;Cat_4;B
463804;Male;Yes;60;Yes;Artist;9.0;Low;1.0;Cat_6;A
460406;Male;Yes;39;Yes;Healthcare;4.0;Low;2.0;Cat_6;B
467195;Male;Yes;27;Yes;Executive;;High;2.0;Cat_6;A
466710;Female;Yes;73;No;Artist;1.0;High;2.0;Cat_6;C
467520;Male;;22;No;Healthcare;;Low;2.0;Cat_6;D
461039;Female;Yes;27;No;Engineer;1.0;Average;9.0;Cat_3;D
465700;Male;Yes;25;Yes;Entertainment;1.0;High;2.0;Cat_3;D
460229;Female;Yes;68;Yes;Lawyer;2.0;High;2.0;Cat_6;C
464186;Female;Yes;39;Yes;Artist;5.0;Average;2.0;Cat_6;C
465457;Female;No;32;Yes;Engineer;0.0;Low;1.0;Cat_6;A
464257;Male;Yes;35;;Entertainment;1.0;High;2.0;Cat_6;D
467451;Female;Yes;47;Yes;Artist;0.0;Low;1.0;Cat_1;A
462189;Female;No;25;No;Marketing;1.0;Low;4.0;Cat_4;B
466705;Male;Yes;69;No;Lawyer;0.0;Low;3.0;Cat_6;C
467822;Male;Yes;31;Yes;Healthcare;0.0;Low;2.0;Cat_6;C
467020;Male;Yes;80;Yes;Lawyer;0.0;High;3.0;Cat_6;B
460075;Female;No;25;Yes;Artist;;Low;1.0;Cat_6;A
459966;Female;No;31;Yes;Doctor;1.0;Low;3.0;Cat_6;B
465870;Male;No;40;Yes;Artist;5.0;Low;2.0;Cat_6;A
460242;Male;Yes;41;Yes;Healthcare;8.0;Low;3.0;Cat_6;C
464256;Male;Yes;40;Yes;Artist;0.0;Low;2.0;Cat_6;C
462998;Male;Yes;45;No;Entertainment;10.0;Average;4.0;Cat_6;B
461821;Female;No;28;No;Doctor;0.0;Low;4.0;Cat_6;C
464264;Female;Yes;86;No;Lawyer;8.0;High;2.0;Cat_6;B
462587;Female;Yes;78;No;Lawyer;1.0;High;2.0;Cat_4;B
467004;Female;No;50;No;Artist;0.0;Low;;Cat_2;A
466494;Male;Yes;71;No;Entertainment;0.0;Average;3.0;Cat_6;A
462574;Male;No;20;No;Healthcare;1.0;Low;5.0;Cat_4;D
465510;Male;Yes;67;No;Lawyer;0.0;High;2.0;Cat_6;A
460356;Male;No;22;No;Healthcare;1.0;Low;4.0;Cat_6;D
467684;Male;No;37;Yes;Healthcare;8.0;Low;3.0;Cat_2;A
460187;Female;No;38;Yes;Doctor;4.0;Low;3.0;Cat_6;A
464665;Female;Yes;51;No;Engineer;1.0;Average;5.0;Cat_4;B
460274;Female;Yes;58;Yes;Artist;7.0;Low;2.0;Cat_6;C
467138;Female;No;26;No;Homemaker;13.0;Low;1.0;Cat_6;D
464654;Female;Yes;39;No;Engineer;1.0;Average;4.0;Cat_4;B
460615;Female;No;28;Yes;Healthcare;;Low;;Cat_3;A
464392;Male;Yes;58;;Artist;1.0;Average;2.0;Cat_6;B
460850;Female;Yes;61;No;Engineer;0.0;Low;1.0;Cat_6;B
462041;Female;No;22;No;Doctor;0.0;Low;2.0;Cat_4;D
463628;Female;No;26;Yes;Artist;8.0;Low;1.0;Cat_6;A
460397;Female;No;59;Yes;Entertainment;1.0;Low;1.0;Cat_6;A
467659;Male;Yes;66;Yes;Entertainment;0.0;Average;2.0;Cat_6;B
460431;Female;No;47;Yes;Engineer;1.0;Low;1.0;Cat_6;A
463632;Male;Yes;30;Yes;Artist;0.0;Average;2.0;Cat_6;C
459086;Female;No;28;No;Healthcare;1.0;Low;2.0;Cat_6;B
461654;Female;No;67;Yes;Artist;0.0;Low;1.0;Cat_7;B
461205;Male;No;26;Yes;Healthcare;;Low;3.0;Cat_2;A
465560;Male;Yes;60;Yes;Entertainment;1.0;Average;5.0;Cat_3;B
461197;Male;No;26;No;Marketing;1.0;Low;1.0;Cat_3;A
463063;Female;No;25;No;Marketing;;Low;7.0;Cat_2;B
466362;Male;Yes;65;Yes;Lawyer;1.0;High;2.0;Cat_6;B
460922;Male;No;30;Yes;Entertainment;1.0;Low;3.0;Cat_6;D
467854;Male;No;28;Yes;Artist;9.0;Low;2.0;Cat_6;A
463633;Male;Yes;33;Yes;Doctor;0.0;Average;2.0;Cat_6;B
462386;Female;No;32;Yes;Healthcare;0.0;Low;5.0;Cat_6;A
463514;Male;Yes;63;Yes;Entertainment;;Average;2.0;Cat_6;C
467831;Male;Yes;39;Yes;Artist;0.0;Average;2.0;Cat_6;C
459757;Male;Yes;67;Yes;Artist;1.0;Average;2.0;Cat_6;B
462503;Male;Yes;52;Yes;Executive;0.0;High;4.0;Cat_6;C
466553;Male;Yes;36;Yes;Healthcare;0.0;Low;3.0;Cat_6;A
459887;Male;Yes;46;No;Artist;3.0;Average;2.0;;A
467798;Female;No;20;No;;;Low;2.0;Cat_6;D
465340;Female;No;28;Yes;Artist;3.0;Low;4.0;Cat_2;D
460095;Female;Yes;74;Yes;Lawyer;1.0;Low;1.0;Cat_6;C
464666;Male;Yes;40;Yes;Entertainment;3.0;Average;3.0;Cat_4;A
466038;Female;No;27;No;Homemaker;9.0;Low;1.0;Cat_4;A
465521;Female;Yes;47;Yes;Artist;1.0;Average;2.0;Cat_7;C
463843;Male;Yes;49;Yes;Executive;0.0;High;4.0;Cat_6;A
467129;Female;;49;No;Marketing;1.0;Average;3.0;Cat_4;A
461532;Male;Yes;48;Yes;Entertainment;1.0;Low;1.0;Cat_6;A
465122;Female;Yes;41;Yes;Artist;3.0;Average;2.0;Cat_6;A
464708;Male;No;20;No;Healthcare;0.0;Low;8.0;Cat_4;D
459317;Male;Yes;52;Yes;Executive;1.0;High;4.0;Cat_6;C
465849;Female;No;25;Yes;Doctor;7.0;Low;3.0;Cat_4;A
460759;Male;Yes;69;No;Lawyer;1.0;Low;2.0;Cat_1;B
466376;Female;Yes;53;No;Homemaker;2.0;High;3.0;Cat_6;B
464910;Female;Yes;45;Yes;Artist;0.0;Average;5.0;Cat_4;C
465428;Female;No;36;Yes;Engineer;0.0;Low;1.0;Cat_4;A
467003;Female;Yes;61;Yes;Artist;;Low;2.0;Cat_6;C
463777;Female;Yes;46;Yes;Artist;2.0;Low;2.0;Cat_6;C
462584;Female;Yes;39;No;Entertainment;0.0;Low;4.0;Cat_4;A
462630;Male;No;32;No;Doctor;;Low;6.0;Cat_4;D
465592;Male;Yes;65;Yes;Entertainment;1.0;Low;1.0;Cat_6;B
463673;Male;No;33;Yes;Healthcare;;Low;5.0;Cat_6;B
467570;Male;No;18;No;Healthcare;14.0;Low;;Cat_6;D
465600;Male;Yes;38;Yes;Engineer;6.0;Low;2.0;Cat_3;A
460297;Female;Yes;46;Yes;Artist;8.0;Low;2.0;Cat_6;B
462199;Female;No;33;No;Healthcare;8.0;Low;3.0;;D
460051;Male;No;42;Yes;Artist;7.0;Low;1.0;Cat_6;A
464868;Male;Yes;36;Yes;Entertainment;6.0;Low;6.0;Cat_4;A
466818;Male;Yes;82;No;Executive;0.0;High;2.0;Cat_6;B
465908;Female;No;50;No;Engineer;1.0;Low;1.0;Cat_6;A
462491;Male;No;31;Yes;Artist;0.0;Low;5.0;Cat_6;A
465985;Male;No;31;Yes;Artist;1.0;Low;3.0;Cat_6;D
464435;Male;Yes;48;Yes;Entertainment;1.0;Low;3.0;Cat_6;A
459771;Female;;30;Yes;Doctor;0.0;Low;3.0;Cat_3;A
460591;Female;Yes;38;Yes;Doctor;1.0;Low;4.0;Cat_3;A
460390;Male;No;41;Yes;Artist;9.0;Low;3.0;Cat_6;A
464826;Male;No;23;No;Healthcare;6.0;Low;5.0;Cat_4;D
466321;Male;Yes;43;Yes;Entertainment;3.0;Low;2.0;Cat_4;A
464180;Female;Yes;74;No;Lawyer;1.0;High;2.0;Cat_6;A
461121;Male;No;28;No;Doctor;0.0;Low;4.0;Cat_3;D
465371;Female;No;41;Yes;Artist;1.0;Low;1.0;Cat_6;A
465242;Male;No;19;No;Healthcare;5.0;Low;4.0;Cat_3;A
460539;Female;Yes;35;Yes;Homemaker;;Low;;Cat_3;D
460387;Female;No;42;No;Entertainment;3.0;Low;2.0;Cat_6;A
459000;Male;Yes;58;No;Executive;12.0;High;2.0;Cat_6;C
466760;Male;Yes;47;Yes;Doctor;0.0;Average;4.0;Cat_6;A
461175;Male;Yes;57;Yes;Healthcare;1.0;Low;3.0;Cat_6;B
466604;Male;No;32;Yes;Healthcare;1.0;Low;;Cat_6;D
465707;Male;Yes;39;Yes;Entertainment;1.0;Average;4.0;Cat_3;C
462593;Female;Yes;60;No;Engineer;1.0;Average;5.0;Cat_4;B
460918;Female;No;27;Yes;Doctor;14.0;Low;8.0;Cat_6;C
463660;Male;Yes;85;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
460158;Female;No;51;No;Engineer;8.0;Low;6.0;Cat_4;D
459221;Male;Yes;69;No;Entertainment;;Low;1.0;Cat_6;A
467455;Female;No;37;Yes;Artist;8.0;Low;2.0;Cat_6;C
463708;Female;Yes;28;No;Engineer;1.0;Average;2.0;Cat_4;A
465840;Female;No;42;No;Artist;0.0;Low;1.0;Cat_5;D
463501;Male;Yes;52;Yes;Executive;0.0;High;2.0;Cat_6;C
465718;Female;Yes;49;Yes;Marketing;9.0;Low;2.0;Cat_6;C
462830;Male;No;21;No;Healthcare;;Low;1.0;Cat_2;D
459328;Male;Yes;48;Yes;Executive;1.0;High;3.0;Cat_6;B
467127;Male;Yes;73;No;Lawyer;;Low;1.0;Cat_6;A
464735;Female;No;38;Yes;Marketing;8.0;Low;3.0;Cat_4;D
460775;Male;Yes;59;Yes;Artist;0.0;Low;2.0;Cat_6;A
463402;Male;No;19;No;Healthcare;7.0;Low;4.0;Cat_4;D
464939;Male;No;43;No;Entertainment;0.0;Low;1.0;Cat_4;A
461692;Female;Yes;87;No;Artist;0.0;Low;1.0;Cat_6;A
460812;Male;Yes;59;No;Entertainment;1.0;Low;2.0;Cat_6;A
460620;Male;Yes;55;Yes;Entertainment;0.0;Average;4.0;Cat_3;C
460551;Male;Yes;52;Yes;Engineer;0.0;Average;2.0;Cat_3;A
465829;Female;Yes;40;Yes;Doctor;6.0;Average;3.0;Cat_4;A
463548;Female;No;18;No;Healthcare;3.0;Low;4.0;Cat_4;D
463526;Male;No;41;Yes;Doctor;0.0;Low;1.0;Cat_6;A
463218;Male;Yes;37;No;Entertainment;8.0;Average;3.0;Cat_6;A
459760;Female;Yes;38;Yes;Artist;8.0;Low;1.0;Cat_6;A
460140;Female;Yes;36;Yes;Artist;5.0;Low;2.0;Cat_6;B
460520;Female;No;28;Yes;Doctor;1.0;Low;3.0;Cat_3;C
464265;Male;Yes;62;Yes;Entertainment;1.0;Low;2.0;Cat_6;A
460939;Female;Yes;87;Yes;Lawyer;0.0;Low;2.0;Cat_6;B
459686;Male;Yes;46;Yes;Artist;1.0;Low;1.0;Cat_6;A
465026;Female;No;31;No;Doctor;1.0;Low;2.0;Cat_6;A
461663;Male;No;23;No;Healthcare;1.0;Low;3.0;Cat_6;A
462315;Male;Yes;65;Yes;Artist;1.0;Average;3.0;Cat_6;B
462760;Male;No;22;No;Healthcare;1.0;Low;5.0;;D
462828;Male;No;25;No;Marketing;3.0;Low;3.0;Cat_5;D
467043;Male;No;53;Yes;Entertainment;4.0;Low;1.0;Cat_6;A
463328;Female;No;23;No;Healthcare;0.0;Low;4.0;Cat_6;D
460584;Female;No;33;Yes;Homemaker;1.0;Low;1.0;Cat_3;A
463060;Female;Yes;32;Yes;Homemaker;12.0;High;2.0;Cat_6;D
461698;Female;Yes;67;Yes;Artist;0.0;High;2.0;Cat_6;C
460718;Male;Yes;55;No;Executive;3.0;Low;;Cat_4;D
462200;Female;Yes;52;Yes;Doctor;1.0;Low;3.0;Cat_4;B
461666;Female;Yes;35;Yes;Artist;0.0;High;2.0;Cat_7;C
461233;Male;Yes;38;Yes;Entertainment;;Low;;Cat_3;A
463112;Male;Yes;70;Yes;Lawyer;;Low;1.0;Cat_3;A
466146;Female;Yes;41;No;Engineer;8.0;Average;3.0;Cat_6;C
465364;Female;No;38;Yes;Doctor;5.0;Low;5.0;Cat_2;A
459609;Female;No;43;Yes;Artist;1.0;Low;1.0;Cat_4;A
459393;Female;No;40;No;Healthcare;8.0;Low;3.0;Cat_3;D
461845;Female;Yes;48;Yes;Doctor;1.0;Average;4.0;Cat_6;A
462416;Male;Yes;45;No;Artist;0.0;Low;2.0;Cat_4;B
465220;Male;Yes;61;No;Executive;0.0;High;2.0;Cat_1;B
458994;Male;Yes;37;Yes;Healthcare;8.0;Average;4.0;Cat_6;A
462692;Female;Yes;39;No;Artist;;Average;2.0;Cat_6;A
466760;Male;Yes;51;Yes;Doctor;1.0;Average;4.0;Cat_6;A
464593;Female;No;43;Yes;Doctor;1.0;Low;4.0;Cat_2;A
464207;Male;No;53;Yes;Artist;0.0;Low;1.0;Cat_6;A
464861;Male;No;32;No;Homemaker;;Low;2.0;Cat_4;B
461752;Male;Yes;67;Yes;Doctor;1.0;Average;3.0;Cat_6;C
459615;Male;Yes;84;No;Lawyer;1.0;Low;1.0;Cat_6;A
459020;Female;Yes;56;Yes;Artist;0.0;Average;4.0;Cat_6;C
467434;Male;No;39;Yes;Entertainment;0.0;Low;3.0;Cat_1;B
461030;Female;No;19;No;Healthcare;8.0;Low;5.0;Cat_3;D
463513;Male;Yes;79;Yes;Artist;;High;2.0;Cat_6;B
